

top - 06:22:59 up 1 day, 58 min,  2 users,  load average: 0.03, 0.19, 0.52
Tasks: 144 total,   2 running,  86 sleeping,   0 stopped,   0 zombie
%Cpu(s): 59.3 us, 29.3 sy,  0.0 ni,  5.1 id,  0.2 wa,  0.0 hi,  6.1 si,  0.0 st
KiB Mem :  7996696 total,  3189076 free,  2128488 used,  2679132 buff/cache
KiB Swap:        0 total,        0 free,        0 used.  5764764 avail Mem 

  PID USER      PR  NI    VIRT    RES    SHR S  %CPU %MEM     TIME+ COMMAND
 5649 ubuntu    20   0   12548   3964   2720 S   0.0  0.0   0:00.87 sshd
 5650 ubuntu    20   0    8508   4776   3064 S   0.0  0.1   0:00.92 bash
 7770 root       0 -20       0      0      0 I   0.0  0.0   0:04.00 kworker/0:0H-kb
10111 root      20   0       0      0      0 I   0.0  0.0   0:00.27 kworker/2:0-eve
10882 root      20   0       0      0      0 I   0.0  0.0   0:00.00 kworker/1:0-eve
11518 root      20   0  274264  12740  11060 S   0.0  0.2   0:01.43 packagekitd
17392 root      20   0       0      0      0 I   0.0  0.0   0:00.00 kworker/3:2-eve
20011 root       0 -20       0      0      0 I   0.0  0.0   0:00.00 kworker/3:1H
20014 root      20   0       0      0      0 I   0.0  0.0   0:00.08 kworker/2:1-mm_
20015 root      20   0       0      0      0 I   0.0  0.0   0:00.00 kworker/0:0-eve
20016 root      20   0       0      0      0 I   0.0  0.0   0:00.09 kworker/1:1-eve
20020 root       0 -20       0      0      0 I   0.0  0.0   0:00.00 kworker/1:2H
20021 root       0 -20       0      0      0 I   0.0  0.0   0:00.00 kworker/2:0H
20022 root      20   0       0      0      0 I   0.0  0.0   0:00.00 kworker/3:1
20023 root      20   0       0      0      0 I   0.0  0.0   0:00.05 kworker/2:2-eve
20024 root      20   0       0      0      0 I   0.0  0.0   0:00.00 kworker/0:2-eve
20025 root      20   0       0      0      0 I   0.0  0.0   0:00.05 kworker/1:2-eve
20028 root      20   0    9680   3664   3160 S   0.0  0.0   0:00.02 sudo
20031 root      20   0  376536  38528  11420 S   0.0  0.5   0:00.19 open5gs-nrfd
20046 root      20   0  370536  32096   6852 S   0.0  0.4   0:00.11 open5gs-nssfd
20117 root       0 -20       0      0      0 I   0.0  0.0   0:00.00 kworker/1:1H
20119 root       0 -20       0      0      0 I   0.0  0.0   0:00.00 kworker/0:2H

top - 06:23:00 up 1 day, 58 min,  2 users,  load average: 0.03, 0.19, 0.52
Tasks: 144 total,   1 running,  86 sleeping,   0 stopped,   0 zombie
%Cpu(s): 57.7 us, 29.4 sy,  0.0 ni,  8.1 id,  0.0 wa,  0.0 hi,  4.8 si,  0.0 st
KiB Mem :  7996696 total,  3113320 free,  2203608 used,  2679768 buff/cache
KiB Swap:        0 total,        0 free,        0 used.  5689648 avail Mem 

  PID USER      PR  NI    VIRT    RES    SHR S  %CPU %MEM     TIME+ COMMAND
20038 root      20   0  909920  72944  11672 S  78.6  0.9   0:10.87 open5gs-amfd
20042 root      20   0  406800  58036   8980 S  63.1  0.7   0:02.49 open5gs-udmd
 9247 mongodb   20   0  974364  78828  32316 S  52.4  1.0   0:56.31 mongod
20051 root      20   0  376452  44988  12280 S  43.7  0.6   0:01.71 open5gs-udrd
20040 root      20   0  407936  50392   7692 S  35.9  0.6   0:01.47 open5gs-ausfd
20044 root      20   0  898040  53140  12612 S  27.2  0.7   0:01.07 open5gs-pcfd
20036 root      20   0 12.738g 867408  13976 S  24.3 10.8   0:03.23 open5gs-smfd
 5563 ubuntu    20   0   13180   4588   2712 S  14.6  0.1   1:38.51 sshd
20029 root      20   0  879060  26684   7260 S   6.8  0.3   0:00.34 5gc
 9075 root      20   0       0      0      0 I   5.8  0.0   0:06.60 kworker/u8:2-ev
20026 root      20   0       0      0      0 I   4.9  0.0   0:00.21 kworker/u8:0-ev
 8559 root      20   0       0      0      0 I   3.9  0.0   0:09.45 kworker/u8:4-br
20033 root      20   0 13.833g 764524   4844 S   3.9  9.6   0:02.24 open5gs-upfd
20049 root      20   0  540340  36892   7188 S   2.9  0.5   0:00.23 open5gs-bsfd
20118 ubuntu    20   0    9432   3420   2820 R   1.9  0.0   0:00.19 top
    9 root      20   0       0      0      0 S   1.0  0.0   0:06.44 ksoftirqd/0
20024 root      20   0       0      0      0 I   1.0  0.0   0:00.01 kworker/0:2-eve
    1 root      20   0  161784   8704   5540 S   0.0  0.1   0:14.55 systemd
    2 root      20   0       0      0      0 S   0.0  0.0   0:00.20 kthreadd
    3 root       0 -20       0      0      0 I   0.0  0.0   0:00.00 rcu_gp
    4 root       0 -20       0      0      0 I   0.0  0.0   0:00.00 rcu_par_gp
    8 root       0 -20       0      0      0 I   0.0  0.0   0:00.00 mm_percpu_wq
   10 root      20   0       0      0      0 I   0.0  0.0   0:29.68 rcu_preempt
   11 root      rt   0       0      0      0 S   0.0  0.0   0:00.76 migration/0
   12 root     -51   0       0      0      0 S   0.0  0.0   0:00.00 idle_inject/0
   14 root      20   0       0      0      0 S   0.0  0.0   0:00.00 cpuhp/0
